block,streetName,streetType,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,class,pavement,streetID,FID
1700,NORTHCLIFFE,RD,,8,4,5,310,28,4/15,2005,O,Local,3,12581281,1640
1700,ONONDAGA,ST,W,8,4,4,1156,35,4/14,2005,F,MA,6,13028443,1641
200,ACADEMY,PL,,7,3,4,432,28,4/15,,O,Local,3,12576495,1642
1400,FAYETTE,ST,E,4,2,2,550,36,5/15,2002,F,MA,6,12578199,1643
1400,FAYETTE,ST,W,6,3,3,600,30,6/14,2004,F,Local,6,13010440,1644
200,ACADEMY,PL,,7,3,4,432,28,4/15,,O,Local,3,12576499,1645
1700,ONONDAGA,ST,W,8,4,4,1156,35,4/14,2005,F,MA,6,13022412,1646
1700,ONONDAGA,ST,W,8,4,4,1156,35,4/14,2005,F,MA,6,12572411,1647
200,ACADEMY,PL,,7,3,4,432,28,4/15,,O,Local,3,12576498,1648
1400,FAYETTE,ST,W,6,3,3,600,30,6/14,2004,F,Local,6,13010438,1649
1400,FIRST NORTH,ST,,6,3,2,477,36,4/15,2003,F,Local,6,12575311,1650
200,ACADEMY,ST,,7,4,4,295,25,4/15,,O,Local,3,12576519,1651
1700,ONONDAGA,ST,W,8,4,4,1156,35,4/14,2005,F,MA,6,13028444,1652
200,ADAMS,ST,E,10,5,5,557,64,6/15,2015,F,Local,6,12577647,1653
1400,GEDDES,ST,S,7,3,4,407,36,3/15,2004,F,MA,6,12573044,1654
1700,ONONDAGA,ST,W,8,4,4,1156,35,4/14,2005,F,MA,6,13028442,1655
1700,PARK,ST,,3,1,3,264,30,4/15,1990,F,CO,6,12575253,1656
1400,GEDDES,ST,S,7,3,4,407,36,3/15,2004,F,MA,6,12573045,1657
200,ADAMS,ST,E,10,5,5,557,64,6/15,2015,F,Local,6,12577645,1658
200,BARRINGTON,RD,,6,3,3,763,30,6/15,1996,O,Local,3,12579570,1659
1700,SALINA,ST,N,3,2,2,341,45,4/14,2003,F,MA,6,12575234,1660
200,ADAMS,ST,W,6,3,3,587,56,4/14,2000,F,Local,6,13020291,1661
1400,GENESEE,ST,E,6,3,3,481,42,5/15,2004,F,PA,6,12578152,1662
1700,SALINA,ST,S,6,3,3,301,40,4/15,2002,F,PA,6,12577261,1663
200,ADAMS,ST,W,6,3,3,587,56,4/14,2000,F,Local,6,12573679,1664
1400,GENESEE,ST,W,6,4,3,510,51,4/14,2004,F,PA,,12573494,1665
1700,SOUTH,AVE,,6,3,4,422,40,6/14,2002,F,MA,6,12572072,1666
200,ADAMS,ST,W,6,3,3,587,56,4/14,2000,F,Local,6,13002401,1667
1400,GENESEE,ST,W,6,4,3,510,51,4/14,2004,F,PA,,12573489,1668
200,BASSETT,ST,,8,4,4,513,27,6/15,2006,F,Local,3,12578182,1669
1600,GENESEE,ST,W,7,4,4,315,40,6/14,2001,F,PA,6,12572839,1670
1700,SOUTH,AVE,,6,3,4,422,40,6/14,2002,F,MA,6,12572071,1671
1400,GLENCOVE,RD,,7,3,4,311,29,4/15,2002,O,Local,3,12581207,1672
200,ADAMS,ST,W,6,3,3,587,56,4/14,2000,F,Local,6,13020290,1673
200,AINSLEY,DR,,5,3,3,293,26,5/14,,O,CO,3,13006958,1674
1600,GENESEE,ST,W,7,4,4,315,40,6/14,2001,F,PA,6,12572829,1675
1400,GRANT,BLVD,,5,3,3,295,35,4/14,2004,F,MA,6,12580313,1676
1700,STATE,ST,S,9,5,5,211,32,9/14,2012,F,Local,6,12577251,1677
200,BASSETT,ST,,8,4,4,513,27,6/15,2006,F,Local,3,13011467,1678
200,AINSLEY,DR,,5,3,3,293,26,5/14,,O,CO,3,12576916,1679
1400,GRANT,BLVD,,5,3,3,295,35,4/14,2004,F,MA,6,12580312,1680
1700,STATE,ST,S,9,5,5,211,32,9/14,2012,F,Local,6,12577249,1681
200,BEACON,RD,,6,3,4,323,28,4/14,2001,F,Local,6,12581060,1682
1600,GENESEE,ST,W,7,4,4,315,40,6/14,2001,F,PA,6,12572831,1683
200,ALANSON,RD,,6,3,5,1877,24,3/14,1986,O,Local,3,12571872,1684
1400,HAWLEY,AVE,,6,2,4,367,38,4/14,,F,Local,6,12578341,1685
1700,TEALL,AVE,,7,3,4,356,46,4/14,2005,F,PA,6,13018694,1686
200,ALBERT,RD,,5,2,4,469,27,5/14,,O,Local,3,12578941,1687
1600,GENESEE,ST,W,7,4,4,315,40,6/14,2001,F,PA,6,12572836,1688
1700,TEALL,AVE,,7,3,4,356,46,4/14,2005,F,PA,6,13018695,1689
1400,HIGHLAND,ST,,5,3,3,270,27,5/15,,O,Local,3,12580285,1690
200,BEACON,RD,,6,3,4,323,28,4/14,2001,F,Local,6,12581061,1691
200,ALLEN,ST,,4,2,3,411,27,5/14,2002,F,Local,4,12578710,1692
1600,GLENCOVE,RD,,7,3,4,465,29,4/15,2002,O,Local,3,12581216,1693
1400,JAMES,ST,,7,3,4,354,40,5/15,2004,F,PA,6,12580409,1694
1700,TEALL,AVE,,7,3,4,356,46,4/14,2005,F,PA,6,12580545,1695
200,BEAR,ST,W,6,3,1,763,54,4/14,,F,MA,6,12575068,1696
200,ALMOND,ST,,4,3,2,323,54,4/14,1993,F,Local,4,12577797,1697
1400,LANCASTER,AVE,,6,3,3,1024,36,5/14,1986,F,Local,6,13011034,1698
200,ALTON,ST,,6,3,5,235,25,4/14,2002,O,Local,3,12571634,1699
1700,VALLEY,DR,,6,3,3,367,30,6/14,2003,F,MA,3,12571713,1700
1400,LANCASTER,AVE,,6,3,3,1024,36,5/14,1986,F,Local,6,12577514,1701
200,ALVORD,ST,S,5,2,3,323,32,4/14,1987,F,Local,6,12580078,1702
1800,BELLEVUE,AVE,,6,4,2,334,30,3/15,2004,F,CO,6,12572915,1703
1400,LEMOYNE,AVE,,6,4,2,290,36,4/14,2005,F,MA,6,12580591,1704
1800,BELLEVUE,AVE,,6,4,2,334,30,3/15,2004,F,CO,6,12572912,1705
200,AMES,AVE,,6,3,4,205,26,6/14,,O,Local,3,12571732,1706
1400,LODI,ST,,6,3,3,452,40,4/15,1994,F,MA,6,12580029,1707
200,BEARD,AVE,W,4,3,1,572,28,3/15,1996,F,Local,6,12577225,1708
1600,GLENWOOD,AVE,,8,4,5,400,25,4/14,2005,F,CO,6,12572309,1709
1400,MADISON,ST,,7,4,4,312,27,5/14,2004,F,Local,6,12578206,1710
200,AMHERST,AVE,,6,4,3,350,25,5/14,2005,F,Local,4,12576886,1711
1800,BELLEVUE,AVE,,6,4,2,334,30,3/15,2004,F,CO,6,12572913,1712
200,BEATTIE,ST,,5,2,3,551,22,6/15,1988,O,Local,6,12578826,1713
1600,GRANT,BLVD,,4,3,1,310,36,4/14,,F,MA,6,12580306,1714
1800,BURNET,AVE,,9,5,5,733,35,9/14,2012,F,MA,6,12578842,1715
200,ANDOVER,RD,,6,3,5,352,21,5/14,,O,Local,3,12577529,1716
1400,MCBRIDE,ST,S,4,2,2,290,30,4/15,1998,F,Local,6,12577447,1717
1400,MCBRIDE,ST,S,4,2,2,290,30,4/15,1998,F,Local,6,12577425,1718
200,APPLE,ST,,6,3,3,764,27,4/14,1999,F,Local,6,12573525,1719
1800,BUTTERNUT,ST,,4,3,3,603,40,4/14,,F,Local,6,12580628,1720
1400,MCBRIDE,ST,S,4,2,2,290,30,4/15,1998,F,Local,6,13012977,1721
200,ARCH,ST,,6,3,4,845,28,4/14,1999,O,Local,3,12581131,1722
1800,BUTTERNUT,ST,,4,3,3,603,40,4/14,,F,Local,6,12580623,1723
1400,MEADOWBROOK,DR,,6,4,3,515,40,6/15,1996,F,MA,6,13001952,1724
1600,HAWLEY,AVE,,5,3,4,660,38,4/15,2004,O,Local,3,12578360,1725
200,ARDEN,DR,,7,3,5,352,28,4/14,2003,O,Local,3,12571865,1726
200,BEECH,ST,S,7,4,3,320,30,4/14,2003,F,Local,6,12578164,1727
1800,BUTTERNUT,ST,,4,3,3,603,40,4/14,,F,Local,6,12580627,1728
1400,MEADOWBROOK,DR,,6,4,3,515,40,6/15,1996,F,MA,6,12578572,1729
200,BEECHER,ST,,5,3,4,675,25,4/14,1999,O,Local,3,12580088,1730
1800,CALEB,AVE,,5,3,3,294,27,4/14,,O,Local,3,12581201,1731
200,ARLINGTON,AVE,,4,2,3,500,36,6/14,,F,Local,6,12572029,1732
1600,JAMES,ST,,6,3,4,806,40,5/15,2004,F,PA,6,12580415,1733
1400,MIDLAND,AVE,,6,3,3,530,30,3/15,1996,F,MA,6,12577220,1734
200,ARNOLD,AVE,,6,3,4,270,26,3/15,2002,O,Local,3,12576989,1735
1800,COLVIN,ST,W,3,2,3,280,34,3/14,,F,Local,6,12572030,1736
1400,NORTHCLIFFE,RD,,7,3,4,480,28,4/15,2005,O,Local,3,12581275,1737
1800,COURT,ST,,6,4,3,300,37,4/15,2000,F,MA,6,12580662,1738
200,ARTHUR,ST,,6,3,2,381,26,4/14,1994,O,Local,6,12573017,1739
1400,NORTHCLIFFE,RD,,7,3,4,480,28,4/15,2005,O,Local,3,12581242,1740
1600,JAMES,ST,,6,3,4,806,40,5/15,2004,F,PA,6,13001421,1741
200,BELDEN,AVE,E,5,2,3,163,30,4/14,1999,F,Local,6,12577948,1742
200,ASH,ST,,4,2,2,411,30,4/15,1999,F,Local,6,12580008,1743
1800,COURT,ST,,6,4,3,300,37,4/15,2000,F,MA,6,12580656,1744
1400,NORTHCLIFFE,RD,,7,3,4,480,28,4/15,2005,O,Local,3,12581272,1745
1600,JAMES,ST,,6,3,4,806,40,5/15,2004,F,PA,6,13028304,1746
200,BELLEVUE,AVE,,5,2,3,557,30,3/15,1992,F,CO,6,12573308,1747
200,ASHDALE,AVE,,5,3,3,1044,27,5/15,1988,O,Local,3,12581102,1748
1800,ERIE,BLVD,E,10,5,5,755,56,11/13,2013,F,PA,6,12578782,1749
1400,OAK,ST,,5,3,2,440,27,5/15,2000,F,CO,6,12580309,1750
200,BELLEVUE,AVE,,5,2,3,557,30,3/15,1992,F,CO,6,12573311,1751
1600,LEMOYNE,AVE,,7,4,5,450,36,4/14,2005,F,MA,6,12580715,1752
1800,ERIE,BLVD,E,10,5,5,755,56,11/13,2013,F,PA,6,12578781,1753
200,ASHWORTH,PL,,4,2,2,615,27,4/14,1991,F,Local,6,12578154,1754
1400,ONONDAGA,ST,W,8,4,4,330,35,4/14,2005,F,MA,6,12573003,1755
200,BENNINGTON,DR,,5,2,4,469,27,6/15,2003,F,Local,6,12576760,1756
1600,LEMOYNE,AVE,,7,4,5,450,36,4/14,2005,F,MA,6,13009743,1757
200,AVERY,AVE,S,5,2,4,264,36,4/15,1996,F,CO,6,12572695,1758
1800,ERIE,BLVD,E,10,5,5,755,56,11/13,2013,F,PA,6,12578783,1759
1400,PARK,ST,,6,3,4,525,33,4/15,1989,F,CO,6,12575285,1760
1800,EUCLID,AVE,,7,3,5,600,34,5/14,2003,O,CO,3,12578550,1761
200,BAKER,AVE,,6,4,3,575,27,5/14,1997,F,Local,6,12577320,1762
1400,SALINA,ST,N,5,3,2,465,42,4/14,2003,F,MA,6,12575222,1763
1800,FAYETTE,ST,E,6,3,3,720,36,6/15,1992,F,CO,6,13028258,1764
200,BALL,AVE,,5,3,4,293,27,5/14,1992,O,Local,3,12578957,1765
1400,SALINA,ST,S,5,2,3,475,40,4/15,2002,F,PA,6,12577260,1766
1800,FAYETTE,ST,E,6,3,3,720,36,6/15,1992,F,CO,6,12578708,1767
200,BALLANTYNE,RD,,8,4,5,335,31,5/14,2004,F,Local,3,13028539,1768
1600,LODI,ST,,6,3,4,315,40,4/15,1994,F,MA,6,12580041,1769
1400,SALT SPRINGS,RD,,6,3,4,900,36,6/15,1998,O,Local,3,13021210,1770
200,BERKELEY,DR,,4,2,3,500,32,5/15,2000,F,Local,6,12577534,1771
1800,FAYETTE,ST,W,6,3,3,600,30,4/15,2004,F,Local,6,12573490,1772
200,BALLANTYNE,RD,,8,4,5,335,31,5/14,2004,F,Local,3,12576717,1773
1600,MEADOWBROOK,DR,,5,3,2,422,40,6/15,1996,F,MA,6,12578854,1774
1400,SALT SPRINGS,RD,,6,3,4,900,36,6/15,1998,O,Local,3,12578952,1775
200,BERKELEY,DR,,4,2,3,500,32,5/15,2000,F,Local,6,13012518,1776
1800,GEDDES,ST,S,8,4,5,423,36,3/15,2008,F,MA,6,12572955,1777
200,BARKER,AVE,,5,3,3,427,30,4/14,,F,Local,6,12573783,1778
1400,SALT SPRINGS,RD,,6,3,4,900,36,6/15,1998,O,Local,3,13011136,1779
200,BARKER,AVE,,5,3,3,427,30,4/14,,F,Local,6,12573772,1780
200,BARNES,AVE,,5,3,2,361,27,4/15,2004,O,Local,3,12571898,1781
200,BERKSHIRE,AVE,,6,3,4,396,27,4/14,,O,Local,3,13028356,1782
1600,MEADOWBROOK,DR,,5,3,2,422,40,6/15,1996,F,MA,6,13001956,1783
200,BERKSHIRE,AVE,,6,3,4,396,27,4/14,,O,Local,3,13028355,1784
1600,MIDLAND,AVE,,5,3,2,370,30,3/15,2002,F,MA,6,12576821,1785
1600,NORTHCLIFFE,RD,,7,4,5,350,28,4/15,2005,O,Local,3,12581279,1786
200,BERKSHIRE,AVE,,6,3,4,396,27,4/14,,O,Local,3,12580639,1787
200,BOISE,DR,,8,4,5,250,24,5/15,2006,F,Local,6,12576984,1788
1600,ONONDAGA,ST,W,8,4,4,840,35,4/14,2005,F,MA,6,13028441,1789
1800,GENESEE,ST,E,6,3,3,435,42,6/15,2004,F,PA,6,12578211,1790
1600,ONONDAGA,ST,W,8,4,4,840,35,4/14,2005,F,MA,6,12572994,1791
200,BORDEN,AVE,E,5,3,4,320,18,5/14,2002,F,Local,6,12577296,1792
1600,ONONDAGA,ST,W,8,4,4,840,35,4/14,2005,F,MA,6,13029105,1793
1800,GENESEE,ST,W,7,4,5,623,40,4/15,2001,F,PA,6,12572809,1794
200,BORDEN,AVE,W,8,4,5,925,27,5/14,2005,F,Local,6,12577229,1795
1400,SOUTH,AVE,,7,4,5,211,40,6/14,2002,F,MA,6,12572119,1796
1600,PARK,ST,,2,1,2,475,30,4/15,1990,F,CO,6,12575226,1797
1600,SALINA,ST,N,4,3,2,459,42,4/14,2003,F,MA,6,12575200,1798
200,BOSTON,ST,,4,3,2,805,26,4/14,1985,O,Local,3,12581278,1799
1600,SALINA,ST,S,5,3,1,401,40,4/15,2002,F,PA,6,12577262,1800
200,BOYDEN,ST,,5,4,2,470,27,4/15,1993,F,Local,6,12580378,1801
200,BRADFORD,PKWY,,5,2,3,1055,36,6/15,2000,F,Local,6,12578570,1802
1600,SALINA,ST,S,5,3,1,401,40,4/15,2002,F,PA,6,13002114,1803
200,BRADFORD,PKWY,,5,2,3,1055,36,6/15,2000,F,Local,6,12578567,1804
1600,SALT SPRINGS,RD,,7,3,4,70,36,6/15,1998,O,Local,3,12579572,1805
1400,SOUTH,AVE,,7,4,5,211,40,6/14,2002,F,MA,6,12572121,1806
1800,GLENWOOD,AVE,,8,4,5,400,25,4/14,2005,F,CO,6,12572308,1807
1500,MEADOWBROOK,DR,,6,3,3,306,40,6/15,1996,F,MA,6,13001954,1808
1600,SOUTH,AVE,,5,3,4,405,40,6/14,2002,F,MA,6,12572110,1809
200,BRADFORD,PKWY,,5,2,3,1055,36,6/15,2000,F,Local,6,13011012,1810
1600,SPRING,ST,,8,4,5,440,36,4/15,2010,F,Local,6,12575262,1811
200,BRADLEY,ST,,6,3,4,290,24,4/14,,O,Local,3,12573070,1812
1500,MEADOWBROOK,DR,,6,3,3,306,40,6/15,1996,F,MA,6,12578745,1813
1800,GRANT,BLVD,,4,2,2,293,36,4/14,,F,MA,6,12580291,1814
1400,SPRING,ST,,9,5,5,487,36,4/15,2010,F,Local,6,12575265,1815
1600,STATE,ST,S,9,5,5,580,32,9/14,2012,F,Local,6,12577264,1816
200,BRADLEY,ST,,6,3,4,290,24,4/14,,O,Local,3,12573071,1817
200,BRAMPTON,RD,,6,3,4,366,24,6/15,,O,Local,3,12576534,1818
1600,STOLP,AVE,,6,3,5,386,46,4/14,1999,O,Local,3,13013120,1819
1400,STATE,ST,N,4,3,1,442,35,4/15,,F,MA,6,12575161,1820
1800,JAMES,ST,,7,3,4,798,40,5/15,2004,F,PA,6,12580514,1821
1500,MIDLAND,AVE,,5,2,3,317,30,3/15,2002,F,MA,6,12576822,1822
1600,STOLP,AVE,,6,3,5,386,46,4/14,1999,O,Local,3,12572330,1823
200,BRATTLE,RD,,4,3,2,1731,20,5/15,1991,F,Local,6,12580362,1824
1500,NORTHCLIFFE,RD,,7,3,4,275,28,4/15,2004,O,Local,3,12581273,1825
1800,LODI,ST,,6,4,3,270,40,4/14,2005,F,MA,6,12580036,1826
1400,STATE,ST,S,8,4,4,950,32,4/15,2012,F,Local,6,12577268,1827
1600,TEALL,AVE,,6,3,4,357,35,4/14,2005,F,PA,6,12580539,1828
200,BRIGGS,ST,,6,3,4,792,25,4/14,,O,Local,3,12580648,1829
1600,TEALL,AVE,,6,3,4,357,35,4/14,2005,F,PA,6,12580537,1830
200,BRIGGS,ST,,6,3,4,792,25,4/14,,O,Local,3,12580652,1831
1400,SUNNYCREST,RD,,7,3,5,290,24,4/15,2005,O,Local,3,13020793,1832
1800,MEADOWBROOK,DR,,8,3,5,2220,40,5/14,2005,O,MA,3,12578866,1833
1500,ONONDAGA,ST,W,8,4,5,330,35,4/14,2005,F,MA,6,12572999,1834
1600,VALLEY,DR,,5,3,3,295,30,6/14,2003,F,MA,3,12571744,1835
200,BRIGHTON,AVE,E,6,3,4,587,35,6/15,2008,F,PA,4,12576862,1836
200,BRIGHTON,AVE,W,7,4,3,821,30,5/14,2001,F,Local,6,12576809,1837
1600,WESTMORELAND,AVE,,6,3,5,470,26,3/15,2002,O,Local,3,12577136,1838
1500,PARK,ST,,2,1,1,422,30,4/15,1990,F,CO,6,12575284,1839
1800,MEADOWBROOK,DR,,8,3,5,2220,40,5/14,2005,O,MA,3,13001961,1840
1400,SUNNYCREST,RD,,7,3,5,290,24,4/15,2005,O,Local,3,12581164,1841
1700,BELLEVUE,AVE,,5,3,2,634,30,3/15,2004,F,CO,6,12572916,1842
200,BROAD,ST,,6,2,4,343,36,3/15,2004,F,CO,6,12577541,1843
1400,TEALL,AVE,,5,3,4,372,34,5/15,1991,F,PA,6,12580516,1844
1800,MEADOWBROOK,DR,,8,3,5,2220,40,5/14,2005,O,MA,3,12578857,1845
1500,SALINA,ST,N,5,3,2,512,42,4/14,2003,F,MA,6,12575221,1846
200,BROAD,ST,,6,2,4,343,36,3/15,2004,F,CO,6,12577542,1847
1700,BURNET,AVE,,9,5,5,367,35,9/14,2012,F,MA,6,12578821,1848
200,BROADVIEW,DR,,7,3,5,557,24,4/14,1994,O,Local,3,12572176,1849
1700,BUTTERNUT,ST,,4,3,2,330,40,4/14,,F,Local,6,12580619,1850
1500,SALINA,ST,S,5,3,2,512,40,4/15,2002,F,PA,6,12577258,1851
1800,MEADOWBROOK,DR,,8,3,5,2220,40,5/14,2005,O,MA,3,13028217,1852
1400,VALLEY,DR,,6,3,3,440,30,6/14,2004,F,MA,6,12571751,1853
200,BROOKFORD,RD,,5,2,3,909,34,5/14,1996,F,Local,6,12578573,1854
1700,BUTTERNUT,ST,,4,3,2,330,40,4/14,,F,Local,6,12580621,1855
200,BROOKLEA,DR,,7,3,5,323,30,4/15,,O,Local,3,12576491,1856
1700,CALEB,AVE,,5,3,3,354,27,4/14,,O,Local,3,12581200,1857
1400,WASHINGTON,ST,E,5,3,4,525,36,4/14,,O,Local,3,12578200,1858
1800,MIDLAND,AVE,,5,3,2,370,30,3/15,2002,F,MA,6,12576817,1859
1500,SALT SPRINGS,RD,,6,3,3,1150,36,6/15,1998,O,Local,3,12579594,1860
200,BROOKLEA,PL,,7,4,5,500,26,4/15,2004,O,Local,3,12576496,1861
1700,COLVIN,ST,W,4,2,3,422,34,3/14,,F,Local,6,12572036,1862
200,BRUCE,ST,,6,4,2,850,26,6/15,2004,O,Local,3,12578791,1863
1700,COURT,ST,,6,3,3,305,37,4/15,2000,F,MA,6,12580607,1864
200,BRYANT,AVE,,7,3,4,1505,24,6/14,1999,F,Local,6,12573382,1865
1700,COURT,ST,,6,3,3,305,37,4/15,2000,F,MA,6,12580606,1866
1500,SALT SPRINGS,RD,,6,3,3,1150,36,6/15,1998,O,Local,3,13001972,1867
1800,MIDLAND,AVE,,5,3,2,370,30,3/15,2002,F,MA,6,13012969,1868
1400,WESTMORELAND,AVE,,7,3,5,525,26,3/15,1998,O,Local,3,12578371,1869
200,BUCKINGHAM,AVE,,5,3,3,682,30,5/15,1998,F,Local,6,12577550,1870
1700,ERIE,BLVD,E,10,5,5,861,56,11/13,2013,F,PA,6,12578318,1871
1500,SOUTH,AVE,,7,4,4,459,40,6/14,2002,F,MA,6,12572113,1872
1400,WILLIS,AVE,,6,3,3,880,36,6/14,1999,F,Local,6,13020585,1873
1800,PARK,ST,,8,4,5,257,37,4/14,2001,F,Local,6,12575247,1874
1700,ERIE,BLVD,E,10,5,5,861,56,11/13,2013,F,PA,6,12578315,1875
200,BURDICK,AVE,,8,4,3,293,23,4/15,2009,O,Local,3,12575524,1876
1800,SALINA,ST,N,5,3,3,176,64,4/15,,F,MA,6,12575231,1877
1400,WILLIS,AVE,,6,3,3,880,36,6/14,1999,F,Local,6,12574871,1878
1500,SPRING,ST,,8,4,5,455,36,4/15,2010,F,Local,6,12575266,1879
1700,ERIE,BLVD,E,10,5,5,861,56,11/13,2013,F,PA,6,12578316,1880
200,BURNET,AVE,,5,2,3,484,34,4/14,1999,F,MA,6,12577933,1881
1500,STATE,ST,N,7,3,4,248,35,4/15,,F,Local,6,12575151,1882
1400,WILLIS,AVE,,6,3,3,880,36,6/14,1999,F,Local,6,13020586,1883
1800,SALINA,ST,S,5,4,2,343,40,4/15,1998,F,PA,6,12577246,1884
1700,ERIE,BLVD,E,10,5,5,861,56,11/13,2013,F,PA,6,12578319,1885
200,BURNET PARK,DR,,7,4,5,350,27,6/14,2003,F,Local,6,12572726,1886
1800,SALINA,ST,S,5,4,2,343,40,4/15,1998,F,PA,6,13002115,1887
1400,WILLIS,AVE,,6,3,3,880,36,6/14,1999,F,Local,6,12574870,1888
1500,STATE,ST,S,9,5,5,581,32,9/14,2012,F,Local,6,12577266,1889
1700,ERIE,BLVD,W,7,3,3,2757,40,4/15,2006,F,PA,4,12574897,1890
200,BURNS,AVE,,6,3,3,792,26,4/15,2002,O,Local,3,12581277,1891
1500,BELLEVUE,AVE,,6,3,2,302,30,3/15,2004,F,CO,6,13002120,1892
1500,SUNNYCREST,RD,,8,4,5,417,24,4/15,2005,O,Local,3,12581170,1893
1800,SOUTH,AVE,,5,3,3,264,40,6/14,2002,F,MA,6,12572069,1894
1700,EUCLID,AVE,,8,4,5,477,,5/14,2003,O,CO,3,12578545,1895
200,BURT,ST,,8,5,4,375,30,9/14,2006,F,MA,6,12577370,1896
1800,STATE,ST,S,9,5,5,422,32,9/14,2012,F,Local,6,12577293,1897
1500,SUNNYCREST,RD,,8,4,5,417,24,4/15,2005,O,Local,3,12581169,1898
1500,BELLEVUE,AVE,,6,3,2,302,30,3/15,2004,F,CO,6,12572926,1899
1700,EUCLID,AVE,,8,4,5,477,,5/14,2003,O,CO,3,12578546,1900
200,BUTTERNUT,ST,,5,3,5,222,42,4/14,1985,F,MA,6,12579996,1901
1500,BURNET,AVE,,9,5,5,557,34,9/14,2013,F,MA,6,12578807,1902
1500,TEALL,AVE,,6,3,4,441,35,4/14,2005,F,PA,6,12580517,1903
1800,TEALL,AVE,,6,3,4,200,34,4/14,2005,F,PA,3,13018696,1904
1500,BUTTERNUT,ST,,5,2,4,348,40,4/14,,F,Local,6,13012328,1905
1800,TEALL,AVE,,6,3,4,200,34,4/14,2005,F,PA,3,12580547,1906
1500,TEALL,AVE,,6,3,4,441,35,4/14,2005,F,PA,6,12580536,1907
1500,BUTTERNUT,ST,,5,2,4,348,40,4/14,,F,Local,6,12580289,1908
1500,VALLEY,DR,,6,3,3,440,30,6/14,2004,F,MA,6,12571749,1909
1800,TEALL,AVE,,6,3,4,200,34,4/14,2005,F,PA,3,13018698,1910
1500,BUTTERNUT,ST,,5,2,4,348,40,4/14,,F,Local,6,13012332,1911
1500,VALLEY,DR,,6,3,3,440,30,6/14,2004,F,MA,6,12571750,1912
1800,TEALL,AVE,,6,3,4,200,34,4/14,2005,F,PA,3,13028318,1913
1800,VALLEY,DR,,5,3,3,440,30,6/14,2003,F,MA,3,13012851,1914
1500,WESTMORELAND,AVE,,7,3,4,560,26,3/15,1998,O,Local,3,12578369,1915
1500,BUTTERNUT,ST,,5,2,4,348,40,4/14,,F,Local,6,13012334,1916
1500,WESTMORELAND,AVE,,7,3,4,560,26,3/15,1998,O,Local,3,12577144,1917
1500,CALEB,AVE,,7,3,4,727,27,4/15,,O,Local,3,12581167,1918
1800,VALLEY,DR,,5,3,3,440,30,6/14,2003,F,MA,3,12571712,1919
1500,WESTMORELAND,AVE,,7,3,5,682,26,3/15,2002,O,Local,3,12578369,1920
1900,BELLEVUE,AVE,,5,3,2,405,30,3/15,2004,F,CO,6,12572339,1921
1500,CALEB,AVE,,7,3,4,727,27,4/15,,O,Local,3,12581171,1922
1500,WESTMORELAND,AVE,,7,3,5,682,26,3/15,2002,O,Local,3,12577144,1923
1500,COLVIN,ST,E,5,3,2,422,36,5/14,1999,F,MA,6,12577025,1924
1900,BURNET,AVE,,5,3,3,358,35,4/14,1988,F,MA,6,12580945,1925
1600,BELLEVUE,AVE,,6,3,2,265,30,3/15,2004,F,CO,6,12572917,1926
1500,COLVIN,ST,W,8,4,5,279,34,3/15,2009,F,Local,6,12572057,1927
1900,CALEB,AVE,,5,3,3,815,27,4/14,,O,Local,3,12581212,1928
1600,BURNET,AVE,,9,5,5,557,35,9/14,2012,F,MA,6,12578814,1929
1500,COMSTOCK,AVE,,6,3,3,903,29,3/15,1998,O,CO,4,13011736,1930
1500,COURT,ST,,6,3,3,350,37,4/15,2000,F,MA,6,12580600,1931
1600,BURNET,AVE,,9,5,5,557,35,9/14,2012,F,MA,6,12578819,1932
1900,CALEB,AVE,,5,3,3,815,27,4/14,,O,Local,3,12581210,1933
1900,COLVIN,ST,W,3,2,3,343,34,3/14,,F,Local,6,13009826,1934
1600,BURNET,AVE,,9,5,5,557,35,9/14,2012,F,MA,6,12578809,1935
1500,COURT,ST,,6,3,3,350,37,4/15,2000,F,MA,6,12580601,1936
1900,COLVIN,ST,W,3,2,3,343,34,3/14,,F,Local,6,12571888,1937
1500,ERIE,BLVD,E,10,5,5,552,56,9/14,2014,F,PA,6,12578303,1938
1600,BUTTERNUT,ST,,5,3,1,384,40,4/14,2006,F,Local,6,12580618,1939
1600,CALEB,AVE,,6,3,5,512,27,4/15,,O,Local,3,12581193,1940
1500,EUCLID,AVE,,7,3,4,435,34,5/14,,O,CO,3,12578539,1941
1900,COURT,ST,,8,5,4,290,36,4/14,2003,F,MA,6,12580664,1942
1600,CALEB,AVE,,6,3,5,512,27,4/15,,O,Local,3,12581194,1943
1900,ERIE,BLVD,E,10,5,5,216,56,11/13,2013,F,PA,6,13001919,1944
1500,FAYETTE,ST,E,6,3,3,550,36,5/15,2002,F,MA,6,12578202,1945
1900,ERIE,BLVD,E,10,5,5,216,56,11/13,2013,F,PA,6,13011122,1946
1500,FAYETTE,ST,W,5,2,2,500,30,4/15,,F,Local,6,12573480,1947
1600,CALEB,AVE,,6,3,5,512,27,4/15,,O,Local,3,12581198,1948
1900,EUCLID,AVE,,7,3,4,366,,5/14,2003,O,CO,3,12578641,1949
1600,COLVIN,ST,E,6,3,3,1848,36,5/14,1998,F,MA,6,12577133,1950
